state,county,1000+ Corn Growers,1000+ Hogs,1000+ Rice Growers,1000+ Wheat Growers,Corn Acres,Farms with Grain Storage,Rice Acres,Wheat Acres
KANSAS,FORD,0,0,0,0,42195,111,0,141680
KANSAS,PRATT,0,0,0,0,64058,127,0,141320
COLORADO,KIOWA,0,0,0,0,20676,103,0,140288
MONTANA,RICHLAND,0,0,0,0,6637,230,0,139693
NORTH DAKOTA,SLOPE,0,0,0,0,11036,102,0,137110
IDAHO,BINGHAM,0,0,0,0,2386,208,0,136688
NORTH DAKOTA,ADAMS,0,0,0,0,35591,156,0,136048
COLORADO,CHEYENNE,0,0,0,0,64104,104,0,135636
KANSAS,GREELEY,0,0,0,0,52040,65,0,135282
MONTANA,PHILLIPS,0,0,0,0,0,192,0,132684
SOUTH DAKOTA,SULLY,0,0,0,0,107445,115,0,132368
OREGON,MORROW,0,0,0,0,20904,76,0,130775
OKLAHOMA,BLAINE,0,0,0,0,274,173,0,130387
NORTH DAKOTA,BENSON,0,0,0,0,39588,273,0,129826
NEBRASKA,CHEYENNE,0,0,0,0,43317,190,0,129033
COLORADO,LINCOLN,0,0,0,0,16821,115,0,128941
KANSAS,BARTON,0,0,0,0,27577,121,0,127691
COLORADO,ADAMS,0,0,0,0,21643,120,0,123597
KANSAS,KINGMAN,0,0,0,0,11616,186,0,122739
OKLAHOMA,KINGFISHER,0,0,0,0,842,249,0,121978
NORTH DAKOTA,NELSON,0,0,0,0,20897,178,0,121446
NORTH DAKOTA,GRAND FORKS,0,0,0,0,92225,354,0,121216
KANSAS,WICHITA,0,0,0,0,85629,72,0,118838
KANSAS,THOMAS,0,0,0,0,155168,137,0,118753
KANSAS,STAFFORD,0,0,0,0,54368,103,0,116727
WASHINGTON,BENTON,0,0,0,0,23954,40,0,115993
KANSAS,RICE,0,0,0,0,35758,103,0,115263
KANSAS,HAMILTON,0,0,0,0,20349,70,0,113545
MONTANA,GLACIER,0,0,0,0,0,123,0,112399
KANSAS,BARBER,0,0,0,0,7068,77,0,109795
NORTH DAKOTA,PIERCE,0,0,0,0,25309,246,0,107845
KANSAS,GOVE,0,0,0,0,77109,100,0,106834
KANSAS,CHEYENNE,0,0,0,0,48372,111,0,106039
KANSAS,SHERMAN,0,0,0,0,128566,98,0,105764
NORTH DAKOTA,BURKE,0,0,0,0,2134,216,0,105452
NORTH DAKOTA,MCHENRY,0,0,0,0,55266,310,0,104876
KANSAS,MARION,0,0,0,0,62097,215,0,104840
NORTH DAKOTA,DUNN,0,0,0,0,14545,239,0,103724
KANSAS,NESS,0,0,0,0,17892,91,0,103302
IDAHO,POWER,0,0,0,0,5423,105,0,102492
WASHINGTON,COLUMBIA,0,0,0,0,0,15,0,101793
OKLAHOMA,TEXAS,0,0,0,0,79748,105,0,101313
MONTANA,CASCADE,0,0,0,0,1656,190,0,101206
MINNESOTA,NORMAN,0,0,0,0,88569,314,0,101089
NORTH DAKOTA,ROLETTE,0,0,0,0,3971,210,0,100832
KANSAS,PAWNEE,0,0,0,0,48051,58,0,99584
NORTH DAKOTA,STUTSMAN,0,0,0,0,145178,408,0,99376
OREGON,SHERMAN,0,0,0,0,0,54,0,98884
KANSAS,KEARNY,0,0,0,0,47131,71,0,98170
OKLAHOMA,WOODS,0,0,0,0,0,105,0,97960
KANSAS,DICKINSON,0,0,0,0,18865,172,0,97403
KANSAS,GRAY,0,0,0,0,68791,84,0,97367
OKLAHOMA,CUSTER,0,0,0,0,1955,186,0,96399
KANSAS,HODGEMAN,0,0,0,0,20219,95,0,96284
KANSAS,MITCHELL,0,0,0,0,32434,129,0,95702
SOUTH DAKOTA,POTTER,0,0,0,0,94958,115,0,95038
IDAHO,NEZ PERCE,0,0,0,0,0,63,0,94155
OKLAHOMA,CANADIAN,0,0,0,0,685,174,0,94008
COLORADO,YUMA,0,0,0,0,180245,220,0,93656
COLORADO,LOGAN,0,0,0,0,64447,211,0,93396
WASHINGTON,FRANKLIN,0,0,0,0,12339,91,0,91494
KANSAS,LANE,0,0,0,0,11997,60,0,90763
NORTH DAKOTA,GRANT,0,0,0,0,58469,233,0,90736
SOUTH DAKOTA,STANLEY,0,0,0,0,5032,59,0,90668
NORTH DAKOTA,CASS,0,0,0,0,238249,487,0,90533
KANSAS,RAWLINS,0,0,0,0,54337,131,0,90396
MINNESOTA,ROSEAU,0,0,0,0,12134,341,0,89637
IDAHO,LATAH,0,0,0,0,0,63,0,89496
KANSAS,ROOKS,0,0,0,0,28952,85,0,88839
KANSAS,ELLIS,0,0,0,0,9579,121,0,88472
NORTH DAKOTA,BOWMAN,0,0,0,0,17828,149,0,88230
KANSAS,STANTON,0,0,0,0,59681,54,0,88050
MONTANA,GARFIELD,0,0,0,0,2867,142,0,87132
KANSAS,HARVEY,0,0,0,0,80655,159,0,86662
NEBRASKA,KIMBALL,0,0,0,0,25124,123,0,86119
KANSAS,SCOTT,0,0,0,0,54527,67,0,85613
OKLAHOMA,MAJOR,0,0,0,0,4449,138,0,85040
NORTH DAKOTA,TRAILL,0,0,0,0,91437,236,0,84651
MONTANA,BIG HORN,0,0,0,0,3401,85,0,83342
KANSAS,SALINE,0,0,0,0,7971,115,0,83309
KANSAS,SMITH,0,0,0,0,88210,137,0,83112
OKLAHOMA,WASHITA,0,0,0,0,1100,196,0,82948
NORTH DAKOTA,SHERIDAN,0,0,0,0,27271,161,0,81892
OKLAHOMA,KIOWA,0,0,0,0,2793,147,0,81107
WASHINGTON,KLICKITAT,0,0,0,0,0,41,0,80905
KANSAS,MEADE,0,0,0,0,81745,75,0,80042
COLORADO,PHILLIPS,0,0,0,0,107389,98,0,79137
KANSAS,COWLEY,0,0,0,0,29292,124,0,78561
COLORADO,WELD,0,0,0,0,68270,338,0,78551
NORTH DAKOTA,BARNES,0,0,0,0,116488,359,0,78055
KANSAS,LOGAN,0,0,0,0,63269,62,0,77675
KANSAS,DECATUR,0,0,0,0,63342,88,0,76865
IDAHO,LEWIS,0,0,0,0,0,30,0,76391
OREGON,GILLIAM,0,0,0,0,0,44,0,76199
OKLAHOMA,JACKSON,0,0,0,0,0,132,0,76065
OKLAHOMA,TILLMAN,0,0,0,0,3726,101,0,75750
OKLAHOMA,CIMARRON,0,0,0,0,17129,67,0,75530
SOUTH DAKOTA,LYMAN,0,0,0,0,59458,160,0,74535
SOUTH DAKOTA,HUGHES,0,0,0,0,43287,89,0,74398
KANSAS,RUSH,0,0,0,0,8693,96,0,73680
WASHINGTON,GARFIELD,0,0,0,0,0,62,0,72788
KANSAS,EDWARDS,0,0,0,0,62521,47,0,72001
OREGON,WASCO,0,0,0,0,0,47,0,71121
KANSAS,TREGO,0,0,0,0,13701,92,0,70815
KANSAS,RUSSELL,0,0,0,0,7453,64,0,70152
COLORADO,BACA,0,0,0,0,48039,142,0,70031
KANSAS,WALLACE,0,0,0,0,97609,74,0,69597
WYOMING,LARAMIE,0,0,0,0,9179,152,0,69364
OKLAHOMA,COTTON,0,0,0,0,0,123,0,69108
COLORADO,PROWERS,0,0,0,0,11337,90,0,68798
MICHIGAN,HURON,0,0,0,0,77984,175,0,68342
IDAHO,CASSIA,0,0,0,0,1843,132,0,68041
KANSAS,OSBORNE,0,0,0,0,24902,95,0,67481
NORTH DAKOTA,KIDDER,0,0,0,0,46571,233,0,66729
MINNESOTA,CLAY,0,0,0,0,144928,331,0,65878
KANSAS,STEVENS,0,0,0,0,106588,29,0,65196
KANSAS,JEWELL,0,0,0,0,63481,150,0,63988
SOUTH DAKOTA,HAAKON,0,0,0,0,30234,112,0,63294
OKLAHOMA,NOBLE,0,0,0,0,10323,114,0,62916
NEBRASKA,BOX BUTTE,0,0,0,0,95156,149,0,62604
KENTUCKY,CHRISTIAN,0,0,0,0,80301,156,0,61598
NEBRASKA,PERKINS,0,0,0,0,161476,151,0,61022
NORTH DAKOTA,EMMONS,0,0,0,0,121961,254,0,60794
MONTANA,YELLOWSTONE,0,0,0,0,2861,168,0,60318
KANSAS,GRANT,0,0,0,0,37201,49,0,59699
IDAHO,IDAHO,0,0,0,0,0,75,0,59237
SOUTH DAKOTA,CORSON,0,0,0,0,34836,131,0,58667
NORTH DAKOTA,GOLDEN VALLEY,0,0,0,0,10069,118,0,58320
OKLAHOMA,BEAVER,0,0,0,0,2655,81,0,58156
KANSAS,OTTAWA,0,0,0,0,26000,106,0,58078
OKLAHOMA,CADDO,0,0,0,0,4583,153,0,57572
TEXAS,HILL,0,0,0,0,56080,50,0,57141
MONTANA,GALLATIN,0,0,0,0,1427,176,0,57127
MINNESOTA,PENNINGTON,0,0,0,0,7016,160,0,57079
KENTUCKY,LOGAN,0,0,0,0,61553,113,0,56278
NORTH DAKOTA,GRIGGS,0,0,0,0,28106,162,0,55579
MINNESOTA,RED LAKE,0,0,0,0,13891,123,0,55005
KANSAS,PHILLIPS,0,0,0,0,69323,94,0,54745
KANSAS,SHERIDAN,0,0,0,0,102064,150,0,54662
TEXAS,HANSFORD,0,0,0,0,57089,23,0,54227
MICHIGAN,SANILAC,0,0,0,0,95172,357,0,54210
KANSAS,COMANCHE,0,0,0,0,2456,54,0,54111
MONTANA,JUDITH BASIN,0,0,0,0,0,116,0,53692
MINNESOTA,WILKIN,0,0,0,0,108649,228,0,53565
KANSAS,CHEROKEE,0,0,0,0,51363,124,0,53089
NORTH DAKOTA,BURLEIGH,0,0,0,0,54742,269,0,53022
IDAHO,BONNEVILLE,0,0,0,0,1064,157,0,52438
KANSAS,CLARK,0,0,0,0,1556,49,0,52309
NORTH DAKOTA,RICHLAND,0,0,0,0,224172,419,0,51405
KANSAS,ELLSWORTH,0,0,0,0,1844,72,0,51403
NEBRASKA,DEUEL,0,0,0,0,33259,75,0,51303
ILLINOIS,WASHINGTON,0,0,0,0,111069,316,0,51044
NORTH DAKOTA,MCINTOSH,0,0,0,0,45220,183,0,50828
OKLAHOMA,DEWEY,0,0,0,0,0,132,0,50173
NORTH CAROLINA,UNION,0,0,0,0,30804,103,0,49835
KANSAS,CLOUD,0,0,0,0,37708,88,0,48892
TENNESSEE,GIBSON,0,0,0,0,71094,89,0,48721
SOUTH DAKOTA,PERKINS,0,0,0,0,11913,187,0,48513
KANSAS,LINCOLN,0,0,0,0,2166,97,0,48508
TEXAS,WILBARGER,0,0,0,0,678,40,0,48230
KANSAS,GRAHAM,0,0,0,0,39892,74,0,47478
KANSAS,LABETTE,0,0,0,0,37282,99,0,47156
NORTH DAKOTA,FOSTER,0,0,0,0,48794,145,0,46919
TEXAS,JONES,0,0,0,0,0,59,0,46899
TEXAS,DEAF SMITH,0,0,0,0,18504,32,0,46447
KANSAS,NORTON,0,0,0,0,63396,89,0,45796
NEW MEXICO,CURRY,0,0,0,0,891,29,0,45759
IDAHO,MADISON,0,0,0,0,0,140,0,45667
TEXAS,OCHILTREE,0,0,0,0,23500,57,0,44687
KANSAS,MORTON,0,0,0,0,29379,32,0,44180
KANSAS,CLAY,0,0,0,0,45765,107,0,44093
NORTH DAKOTA,STEELE,0,0,0,0,62185,179,0,43977
TEXAS,HASKELL,0,0,0,0,0,65,0,43745
IDAHO,CARIBOU,0,0,0,0,0,111,0,43544
KANSAS,BUTLER,0,0,0,0,71739,149,0,43326
KANSAS,HASKELL,0,0,0,0,84993,59,0,43326
ARIZONA,YUMA,0,0,0,0,0,2,0,42968
KANSAS,MONTGOMERY,0,0,0,0,32280,70,0,42593
CALIFORNIA,IMPERIAL,0,0,0,0,1136,19,0,42559
KANSAS,WILSON,0,0,0,0,45725,91,0,41959
KANSAS,KIOWA,0,0,0,0,20348,56,0,41934
NORTH DAKOTA,MERCER,0,0,0,0,16027,175,0,41774
SOUTH DAKOTA,WALWORTH,0,0,0,0,67429,105,0,41388
TEXAS,KNOX,0,0,0,0,0,71,0,41369
NORTH DAKOTA,OLIVER,0,0,0,0,18968,138,0,39974
TEXAS,SHERMAN,0,0,0,0,92815,20,0,39357
SOUTH DAKOTA,PENNINGTON,0,0,0,0,7642,95,0,39318
KANSAS,CRAWFORD,0,0,0,0,46213,112,0,39129
IDAHO,CANYON,0,0,0,0,23758,143,0,38781
NEBRASKA,BANNER,0,0,0,0,21705,74,0,38673
SOUTH DAKOTA,EDMUNDS,0,0,0,0,182048,186,0,37742
IDAHO,FREMONT,0,0,0,0,0,131,0,37174
SOUTH DAKOTA,ZIEBACH,0,0,0,0,12790,52,0,37027
NEBRASKA,RED WILLOW,0,0,0,0,65517,110,0,36886
MISSOURI,MISSISSIPPI,0,0,0,0,51432,80,980,36851
UTAH,BOX ELDER,0,0,0,0,7120,223,0,36780
TEXAS,GRAYSON,0,0,0,0,12274,59,0,36702
OKLAHOMA,HARPER,0,0,0,0,0,94,0,36419
NORTH DAKOTA,LA MOURE,0,1,0,0,135186,293,0,36363
NORTH DAKOTA,EDDY,0,0,0,0,33510,129,0,35952
IDAHO,MINIDOKA,0,0,0,0,9019,114,0,35897
SOUTH DAKOTA,HARDING,0,0,0,0,11596,82,0,35731
TEXAS,DALLAM,0,0,0,0,78188,57,0,35643
SOUTH DAKOTA,SPINK,0,0,0,0,229217,309,0,35395
KANSAS,SEWARD,0,0,0,0,65289,46,0,35361
KENTUCKY,TODD,0,0,0,0,48242,126,0,35336
NEBRASKA,HITCHCOCK,0,0,0,0,28014,111,0,34958
OKLAHOMA,GRADY,0,0,0,0,3063,123,0,34943
TENNESSEE,ROBERTSON,0,0,0,0,43372,95,0,34744
COLORADO,SEDGWICK,0,0,0,0,45562,63,0,34371
TEXAS,MCLENNAN,0,0,0,0,45873,111,0,34065
TEXAS,HARDEMAN,0,0,0,0,0,32,0,33956
OKLAHOMA,COMANCHE,0,0,0,0,0,84,0,33908
NORTH DAKOTA,LOGAN,0,0,0,0,40697,164,0,33350
SOUTH DAKOTA,TRIPP,0,0,0,0,59761,276,0,33191
SOUTH DAKOTA,HAND,0,0,0,0,184807,204,0,33122
SOUTH DAKOTA,CAMPBELL,0,0,0,0,61187,110,0,32808
SOUTH DAKOTA,CHARLES MIX,0,0,0,0,142260,312,0,32677
ILLINOIS,RANDOLPH,0,0,0,0,57110,272,0,32351
TEXAS,HARTLEY,0,0,0,0,68758,20,0,32305
MINNESOTA,MAHNOMEN,0,0,0,0,42747,121,0,32220
SOUTH DAKOTA,HYDE,0,0,0,0,42912,100,0,31776
TEXAS,WICHITA,0,0,0,0,1822,64,0,31767
IDAHO,ONEIDA,0,0,0,0,0,96,0,31703
MICHIGAN,TUSCOLA,0,0,0,0,82146,247,0,31590
IDAHO,BENEWAH,0,0,0,0,0,25,0,31436
TEXAS,RUNNELS,0,0,0,0,558,60,0,31271
SOUTH DAKOTA,JONES,0,0,0,0,26757,75,0,31172
NEBRASKA,CHASE,0,0,0,0,140977,112,0,31124
MISSOURI,BARTON,0,0,0,0,58202,201,0,30982
TEXAS,PARMER,0,0,0,0,5570,24,0,30861
COLORADO,MORGAN,0,0,0,0,48801,175,0,30855
TEXAS,COOKE,0,0,0,0,948,91,0,30792
ALABAMA,LIMESTONE,0,0,0,0,27890,57,0,30519
TEXAS,SWISHER,0,0,0,0,6854,13,0,30364
TEXAS,LAMAR,0,0,0,0,16944,50,0,30311
MONTANA,GOLDEN VALLEY,0,0,0,0,0,43,0,30042
OKLAHOMA,GREER,0,0,0,0,0,94,0,29713
KANSAS,NEOSHO,0,0,0,0,34726,107,0,29617
TEXAS,ELLIS,0,0,0,0,34337,25,0,29231
TEXAS,TAYLOR,0,0,0,0,0,30,0,29203
OKLAHOMA,WOODWARD,0,0,0,0,0,89,0,28635
NEBRASKA,GARDEN,0,0,0,0,27026,61,0,28339
TEXAS,DENTON,0,0,0,0,2228,64,0,28180
NORTH CAROLINA,ROBESON,0,0,0,0,53036,122,0,28165
TEXAS,HALE,0,0,0,0,16895,14,0,28145
UTAH,SAN JUAN,0,0,0,0,0,32,0,28120
ILLINOIS,CLINTON,0,0,0,0,103471,383,0,28082
TEXAS,CARSON,0,0,0,0,41430,23,0,28018
TEXAS,FANNIN,0,0,0,0,19569,66,0,27358
TEXAS,BAYLOR,0,0,0,0,0,67,0,27188
NEBRASKA,FURNAS,0,0,0,0,123652,99,0,27057
IDAHO,BANNOCK,0,0,0,0,0,94,0,26897
MONTANA,FALLON,0,0,0,0,2475,84,0,26773
KENTUCKY,SIMPSON,0,0,0,0,36034,54,0,26767
NORTH DAKOTA,RANSOM,0,0,0,0,60266,156,0,26619
COLORADO,ELBERT,0,0,0,0,7343,45,0,26572
OKLAHOMA,LOGAN,0,0,0,0,0,74,0,26522
MONTANA,STILLWATER,0,0,0,0,800,97,0,26317
TEXAS,CASTRO,0,0,0,0,13793,24,0,26279
OKLAHOMA,BECKHAM,0,0,0,0,60,108,0,26235
OHIO,PUTNAM,0,0,0,0,83381,461,0,26201
SOUTH DAKOTA,JACKSON,0,0,0,0,8390,83,0,26103
SOUTH DAKOTA,MCPHERSON,0,0,0,0,75588,150,0,26005
NORTH DAKOTA,BILLINGS,0,0,0,0,3638,81,0,25899
SOUTH DAKOTA,BRULE,0,0,0,0,77417,155,0,25804
TENNESSEE,WEAKLEY,0,0,0,0,61094,117,0,25753
ILLINOIS,PERRY,0,0,0,0,40640,146,0,25720
MISSOURI,JASPER,0,0,0,0,19726,109,0,25322
MONTANA,CARTER,0,0,0,0,1106,103,0,25272
ILLINOIS,MONROE,0,0,0,0,46832,173,0,24995
SOUTH DAKOTA,DAY,0,0,0,0,94935,197,0,24770
MONTANA,ROSEBUD,0,0,0,0,1830,85,0,24735
MONTANA,WIBAUX,0,0,0,0,1971,62,0,24565
IDAHO,JEFFERSON,0,0,0,0,1801,156,0,24511
OREGON,MALHEUR,0,0,0,0,13248,126,0,24488
PENNSYLVANIA,LANCASTER,0,0,0,0,95549,1254,0,24101
MONTANA,BROADWATER,0,0,0,0,180,81,0,24086
NEBRASKA,SHERIDAN,0,0,0,0,28073,109,0,23980
WASHINGTON,YAKIMA,0,0,0,0,15764,45,0,23961
ARIZONA,PINAL,0,0,0,0,0,5,0,23602
TEXAS,MOORE,0,0,0,0,23824,8,0,23552
MINNESOTA,BECKER,0,0,0,0,72931,273,0,23468
KANSAS,WASHINGTON,0,0,0,0,80372,167,0,23158
TEXAS,THROCKMORTON,0,0,0,0,0,36,0,22700
TENNESSEE,DYER,0,0,0,0,44784,45,0,22698
KENTUCKY,GRAVES,0,0,0,0,61862,150,0,22315
NEBRASKA,DUNDY,0,0,0,0,53542,109,0,22295
ILLINOIS,ST CLAIR,0,1,0,0,101640,300,0,22154
TEXAS,HUNT,0,0,0,0,10153,54,0,21960
OHIO,HANCOCK,0,0,0,0,68720,157,0,21915
KANSAS,REPUBLIC,0,0,0,0,86499,183,0,21856
WASHINGTON,ASOTIN,0,0,0,0,0,39,0,21701
TEXAS,YOUNG,0,0,0,0,0,43,0,21604
MISSOURI,PEMISCOT,0,0,0,0,21288,59,32709,21391
DELAWARE,SUSSEX,0,0,0,0,95409,91,0,21118
TEXAS,RANDALL,0,0,0,0,3370,26,0,21099
KENTUCKY,WARREN,0,0,0,0,38895,106,0,21013
TEXAS,FLOYD,0,0,0,0,5747,6,0,21009
OHIO,HENRY,0,0,0,0,81311,188,0,20850
SOUTH DAKOTA,MEADE,0,0,0,0,6146,188,0,20544
ALABAMA,MADISON,0,0,0,0,29766,56,0,20503
SOUTH DAKOTA,DEWEY,0,0,0,0,20146,95,0,20318
ILLINOIS,JACKSON,0,0,0,0,48360,151,0,20158
MINNESOTA,OTTER TAIL,0,0,0,0,173119,874,0,20131
NEW MEXICO,ROOSEVELT,0,0,0,0,1750,25,0,20039
NORTH DAKOTA,SIOUX,0,0,0,0,17658,69,0,20023
TEXAS,TOM GREEN,0,0,0,0,4968,27,0,19904
MONTANA,PETROLEUM,0,0,0,0,960,29,0,19857
IDAHO,TWIN FALLS,0,0,0,0,15650,151,0,19625
TENNESSEE,CROCKETT,0,0,0,0,21552,18,0,19606
KANSAS,MORRIS,0,0,0,0,19268,88,0,19456
NEBRASKA,MORRILL,0,0,0,0,67127,128,0,19385
TEXAS,CLAY,0,0,0,0,0,62,0,19305
OHIO,SENECA,0,0,0,0,65707,322,0,19048
MONTANA,WHEATLAND,0,0,0,0,0,41,0,19036
MISSOURI,VERNON,0,0,0,0,63611,175,0,18827
MISSOURI,SCOTT,0,0,0,0,57684,130,2284,18619
OKLAHOMA,ROGER MILLS,0,0,0,0,900,90,0,18604
ILLINOIS,MADISON,0,0,0,0,97245,309,0,18489
NEBRASKA,DAWES,0,0,0,0,8516,85,0,18476
SOUTH DAKOTA,FAULK,0,0,0,0,134813,157,0,18397
TEXAS,FALLS,0,0,0,0,55919,95,0,18359
NEBRASKA,FRONTIER,0,0,0,0,99906,98,0,18292
KENTUCKY,CARLISLE,0,0,0,0,29632,52,0,18205
MICHIGAN,LENAWEE,0,0,0,0,86432,189,0,18168
MARYLAND,KENT,0,0,0,0,38642,68,0,18111
INDIANA,ALLEN,0,0,0,0,103967,305,0,17987
MISSOURI,DADE,0,0,0,0,16548,56,0,17928
SOUTH DAKOTA,JERAULD,0,0,0,0,70224,70,0,17898
OREGON,UNION,0,0,0,0,700,52,0,17788
TEXAS,COLEMAN,0,0,0,0,0,107,0,17787
TEXAS,FISHER,0,0,0,0,0,12,0,17783
ALABAMA,LAWRENCE,0,0,0,0,33298,43,0,17767
DELAWARE,KENT,0,0,0,0,67544,78,0,17737
NEBRASKA,HAYES,0,0,0,0,44450,70,0,17537
MICHIGAN,MONTCALM,0,0,0,0,62851,169,0,17486
MISSOURI,STODDARD,0,0,0,0,70462,182,24421,17469
PENNSYLVANIA,YORK,0,0,0,0,64129,307,0,17425
INDIANA,POSEY,0,0,0,0,93270,198,0,17119
ILLINOIS,JEFFERSON,0,0,0,0,41559,136,0,17015
MICHIGAN,GRATIOT,0,0,0,0,87321,153,0,16848
TENNESSEE,HAYWOOD,0,0,0,0,23429,35,0,16824
TEXAS,BELL,0,0,0,0,69171,79,0,16783
MARYLAND,QUEEN ANNES,0,0,0,0,53815,71,0,16768
TEXAS,GRAY,0,0,0,0,6473,13,0,16739
TENNESSEE,OBION,0,0,0,0,71194,83,0,16735
OHIO,HURON,0,0,0,0,57818,247,0,16640
TEXAS,COLLIN,0,0,0,0,13149,45,0,16535
MARYLAND,DORCHESTER,0,0,0,0,25853,27,0,16388
OHIO,WOOD,0,0,0,0,73685,164,0,16106
NEBRASKA,KEITH,0,0,0,0,85563,111,0,16072
MICHIGAN,SAGINAW,0,0,0,0,83923,250,0,15955
CALIFORNIA,YOLO,0,0,0,0,2486,15,10571,15932
WISCONSIN,MANITOWOC,0,0,0,0,32261,159,0,15918
IDAHO,BOUNDARY,0,0,0,0,0,45,0,15905
WISCONSIN,FOND DU LAC,0,0,0,0,77484,280,0,15818
MARYLAND,CAROLINE,0,0,0,0,33855,73,0,15765
PENNSYLVANIA,FRANKLIN,0,0,0,0,49276,322,0,15759
TEXAS,COKE,0,0,0,0,0,13,0,15701
OHIO,PAULDING,0,0,0,0,45346,151,0,15697
KANSAS,WOODSON,0,0,0,0,28954,75,0,15580
OKLAHOMA,ELLIS,0,0,0,0,1412,83,0,15519
TEXAS,GAINES,0,0,0,0,13541,35,0,15501
NORTH CAROLINA,DUPLIN,0,0,0,0,43727,86,0,15453
INDIANA,GIBSON,0,0,0,0,102106,225,0,15299
TEXAS,ARCHER,0,0,0,0,3420,50,0,15206
MICHIGAN,CLINTON,0,0,0,0,56418,207,0,15194
SOUTH CAROLINA,CLARENDON,0,0,0,0,39515,69,0,15162
WISCONSIN,SHEBOYGAN,0,0,0,0,38829,167,0,15083
IDAHO,OWYHEE,0,0,0,0,15508,90,0,14926
TENNESSEE,MONTGOMERY,0,0,0,0,24910,36,0,14893
MICHIGAN,INGHAM,0,0,0,0,58475,119,0,14876
TEXAS,JOHNSON,0,0,0,0,24159,44,0,14873
WISCONSIN,DODGE,0,0,0,0,122274,383,0,14769
MICHIGAN,EATON,0,0,0,0,47402,131,0,14755
ARIZONA,MARICOPA,0,0,0,0,322,36,0,14666
ARKANSAS,JEFFERSON,0,0,0,0,38779,50,64128,14612
MISSOURI,AUDRAIN,0,0,0,0,88271,427,0,14475
OREGON,KLAMATH,0,0,0,0,0,42,0,14416
CALIFORNIA,FRESNO,0,0,0,0,900,15,0,14368
KENTUCKY,HICKMAN,0,0,0,0,35049,56,0,14167
MISSOURI,DUNKLIN,0,0,0,0,24767,48,21420,14144
OHIO,AUGLAIZE,0,0,0,0,76230,350,0,14056
MARYLAND,TALBOT,0,0,0,0,28914,21,0,14038
SOUTH DAKOTA,BENNETT,0,0,0,0,18291,83,0,14020
NORTH CAROLINA,SAMPSON,0,0,0,0,32793,130,0,13962
OKLAHOMA,OTTAWA,0,0,0,0,6695,35,0,13915
ARKANSAS,PHILLIPS,0,0,0,0,43867,56,18793,13875
KANSAS,COFFEY,0,0,0,0,27781,120,0,13857
TEXAS,CONCHO,0,0,0,0,0,27,0,13801
ILLINOIS,CLAY,0,0,0,0,63792,169,0,13797
MICHIGAN,IONIA,0,0,0,0,63164,204,0,13730
ARKANSAS,MISSISSIPPI,0,0,0,0,21590,56,47763,13675
TEXAS,OLDHAM,0,0,0,0,0,5,0,13534
SOUTH DAKOTA,CODINGTON,0,0,0,0,55224,208,0,13527
NORTH CAROLINA,WAYNE,0,0,0,0,19629,97,0,13465
OKLAHOMA,HARMON,0,0,0,0,0,74,0,13456
KANSAS,ALLEN,0,0,0,0,36421,114,0,13448
MISSOURI,CAPE GIRARDEAU,0,0,0,0,31053,181,0,13357
MICHIGAN,MONROE,0,0,0,0,55838,137,0,13280
NORTH CAROLINA,PERQUIMANS,0,0,0,0,12042,53,0,13250
TEXAS,CORYELL,0,0,0,0,6018,75,0,13163
KENTUCKY,TRIGG,0,0,0,0,15623,42,0,13158
NEBRASKA,HARLAN,0,0,0,0,87134,104,0,13095
TEXAS,BAILEY,0,0,0,0,3138,4,0,12953
TENNESSEE,TIPTON,0,0,0,0,30222,55,0,12930
TEXAS,ARMSTRONG,0,0,0,0,0,20,0,12926
TEXAS,HUTCHINSON,0,0,0,0,18100,13,0,12897
SOUTH DAKOTA,MINER,0,0,0,0,81472,143,0,12789
MONTANA,FLATHEAD,0,0,0,0,42,90,0,12776
MONTANA,MUSSELSHELL,0,0,0,0,0,45,0,12724
UTAH,CACHE,0,0,0,0,2360,151,0,12626
SOUTH CAROLINA,DILLON,0,0,0,0,25931,36,0,12576
MONTANA,LEWIS AND CLARK,0,0,0,0,0,47,0,12525
ILLINOIS,FRANKLIN,0,0,0,0,32821,130,0,12403
SOUTH DAKOTA,BROWN,0,0,0,0,273340,311,0,12350
TEXAS,NOLAN,0,0,0,0,0,15,0,12348
NEW YORK,LIVINGSTON,0,0,0,0,40547,100,0,12275
MISSOURI,BATES,0,0,0,0,55382,176,0,12225
OKLAHOMA,WASHINGTON,0,0,0,0,0,19,0,12201
TEXAS,DELTA,0,0,0,0,6159,14,0,12184
WYOMING,GOSHEN,0,0,0,0,19022,166,0,12183
ARKANSAS,JACKSON,0,0,0,0,20118,61,79804,12175
MICHIGAN,BAY,0,0,0,0,48963,125,0,12141
IDAHO,ELMORE,0,0,0,0,7377,33,0,12138
ILLINOIS,MARION,0,0,0,0,74430,157,0,12109
TEXAS,MCCULLOCH,0,0,0,0,0,44,0,12070
INDIANA,KNOX,0,0,0,0,116132,198,0,12058
WISCONSIN,KEWAUNEE,0,0,0,0,31346,159,0,12043
ALABAMA,COLBERT,0,0,0,0,17370,23,0,11975
IDAHO,FRANKLIN,0,0,0,0,929,112,0,11914
KANSAS,LYON,0,0,0,0,30245,175,0,11845
TEXAS,WILLIAMSON,0,0,0,0,70274,48,0,11810
COLORADO,DOLORES,0,0,0,0,0,15,0,11804
OHIO,HARDIN,0,0,0,0,81903,206,0,11801
