business_name,business_phone,email_1,email_2,business_website,sub_types,street,city,state,postal_code,facebook,linkedin
Consolidated Grain & Barge,(513) 941-3400,info@cgbgrain.com,cgbgrainsupport@cgb.com,http://www.cgbgrain.com/,Grain elevator,300 Three Rivers Pkwy,North Bend,Ohio,45052.0,https://www.facebook.com/cgbgrain,https://www.linkedin.com/company/151628
Risser Grain Benton,(570) 925-6200,rgcc@thewengergroup.com,,https://www.rissergrain.com/,Grain elevator,4064 Maple Grove Rd,Benton,Pennsylvania,17814,,
St Charles Grain Elevator Co,(985) 764-7586,,,,Grain elevator,12710 River Rd,Destrehan,Louisiana,70047,,
Bocker Grain,(815) 946-2600,g.bocker@bockergrain.com,,https://www.bockergrain.com/,Grain elevator,"10566, 10998 IL-64",Polo,Illinois,61064,https://www.facebook.com/888111747914327,
Farmers Alliance,(605) 234-6522,mychs@chsinc.com,,https://www.chsfarmersalliance.com/,"Grain elevator, Gas station",500 Prospect Ave,Chamberlain,South Dakota,57325,https://www.facebook.com/CHSfarmersalliance,https://www.linkedin.com/company/chs
Pandora Grain & Supplies Inc,(419) 643-6500,,,,Grain elevator,6805 Dixie Hwy,Bluffton,Ohio,45817.0,,
Alliance Grain Co,(815) 426-1232,cmr@alliance-grain.com,cab@alliance-grain.com,https://www.alliance-grain.com/cbloc-1041,Grain elevator,33573 E 1300 N Rd,Chatsworth,Illinois,60921,https://www.facebook.com/AllianceGrain,https://www.linkedin.com/company/alliance-grain-company
ADM Sullivan,(217) 728-7541,suzanne.richardson@sharpspring.com,,https://admadvantage.com/contact-us/?location=Sullivan~Illinois,Grain elevator,417 E Water St,Sullivan,Illinois,61951,https://www.facebook.com/ADMFarmerServices/,
Pro Co-op Ag Center Grain Elevator,(406) 783-5519,jnasby@procoopag.com,ldighans@procoopag.com,http://procoopag.com/,Grain elevator,"1, Railroad Ave",Four Buttes,Montana,59263,https://www.facebook.com/ProCoopAg/,
Kramer Seed Farms,(620) 544-1579,angela_taulbee@cargill.com,christian_butler@cargill.com,https://www.cargill.com/,Grain elevator,1149 Rd 9,Hugoton,Kansas,67951,https://www.facebook.com/CargillCares/,https://www.linkedin.com/company/cargill
Kramer Seed Farms,(620) 544-1579,angela_taulbee@cargill.com,christian_butler@cargill.com,https://www.cargill.com/,Grain elevator,1149 Rd 9,Hugoton,Kansas,67951,https://www.facebook.com/CargillCares/,https://www.linkedin.com/company/cargill
"Flatlands Grain, LLC",(806) 839-2522,wmote@midplains.coop,,https://www.evansgrainkress.com/,Grain elevator,417 Stevenson Ave,Hale Center,Texas,79041,,
Kanza Cooperative Association- Sedgwick Branch,(316) 772-5141,cdrake@kanzacoop.com,j.brown@kanzacoop.com,https://www.kanzacoop.com/locations/andale/,Grain elevator,204 E 4th St,Sedgwick,Kansas,67135,https://www.facebook.com/KanzaCoop/,https://www.linkedin.com/company/8334765/
Decatur Cooperative Association,(800) 886-2293,bfought@decaturcoop.net,apereira@decaturcoop.net,http://decaturcoop.net/,Grain elevator,305 S York Ave,Oberlin,Kansas,67749,https://www.facebook.com/Decatur-Cooperative-Association-138970709463570/,https://www.linkedin.com/company/decatur-cooperative-association
ADM Grain,(806) 364-3811,media-eu@adm.com,alan.marsh@adm.com,http://www.adm.com/,Grain elevator,3746 S Progressive Rd,Hereford,Texas,79045,https://www.facebook.com/ADMCorporate/posts/way-to-go-adm-clinton-ia/1842744839336138/,https://www.linkedin.com/company/adm
S&S Repairs Inc,(402) 462-8885,ssrepairs.efrain@gmail.com,,https://www.facebook.com/ssrepairs55/,"Grain elevator, Crane service",1615 W B St,Hastings,Nebraska,68901,https://www.facebook.com/ssrepairs55,
S&S Repairs Inc,(402) 462-8885,ssrepairs.efrain@gmail.com,,https://www.facebook.com/ssrepairs55/,"Grain elevator, Crane service",1615 W B St,Hastings,Nebraska,68901,https://www.facebook.com/ssrepairs55,
Handlos Feedmill,(712) 563-4445,,,,Grain elevator,1830 130th St,Audubon,Iowa,50025,,
Grain Moisture Traceability,(217) 553-2196,grainmoisture@outlook.com,team@latofonts.com,https://grainmoisture.com/,Grain elevator,304 E State St,Waverly,Illinois,62692,,
Busch Agricultural Resources,(307) 754-9539,,,,Grain elevator,611 E North St,Powell,Wyoming,82435,,
Gavilon Grain,(515) 697-4410,gary.acromite@gavilon.com,sean.anderson@gavilon.com,http://www.gavilon.com/location/gavilon-grain-creston,Grain elevator,300 N Osage St,Creston,Iowa,50801,https://www.facebook.com/GavilonAg/,http://linkedin.com/company/gavilon-fertilizer-llc
Citizens LLC,(517) 645-2421,jmurry@citizenselevator.com,rpeper@citizenselevator.com,https://www.citizenselevator.com/,Grain elevator,415 N Nelson St,Potterville,Michigan,48876,https://www.facebook.com/Citizens-LLC-176396685744335/,https://www.linkedin.com/company/citizens-l-l-c
Todd Elevator,(507) 932-3470,g.todd@toddelevator.com,,http://toddelevator.com/,Grain elevator,1012 St Charles Ave,St Charles,Minnesota,55972,,
Ag Valley Co-op,(308) 534-7636,ddodson@agvalley.com,mtyrrell@agvalley.com,http://www.agvalley.com/,Grain elevator,402 E 7th St,North Platte,Nebraska,69101,https://www.facebook.com/AgValleyCoop/,https://www.linkedin.com/company/agvalleycoop
"Bunge-SCF Grain, LLC",+1 217-833-2527,kaylan.kinman@bunge.com,patrick.hegarty@bunge.com,http://www.bungeag.com/?utm_source=extnet&utm_medium=yext,Grain elevator,42231 Co Hwy 2,Griggsville,Illinois,62340,https://www.facebook.com/Bunge/,https://www.linkedin.com/company/bunge/
Holly Ridge Rice & Grain Co,+1 318-728-5955,,,,Grain elevator,2238 US-80,Rayville,Louisiana,71269,,
Jewell Grain Okolona Branch,+1 419-758-3513,brentp@jewellgrain.com,bpetersen@jewellgrain.com,https://www.jewellgrain.com/okolona,Grain elevator,M937 County Road 17D,Napoleon,Ohio,43545,https://www.facebook.com/1734859583400289,http://www.linkedin.com/company/4767979
Equity Exchange,+1 806-435-4016,shughes@myequityexchange.com,kseemann@myequityexchange.com,http://www.myequityexchange.com/,Grain elevator,4219 S Main St,Perryton,Texas,79070,https://www.facebook.com/PerrytonEquityExchange/,
ADM Beech Grove,+1 317-784-2200,karsten.schumaker@adm.com,,https://adm.gradable.com/market/Beech-Grove-Elevator,Grain elevator,1901 S Sherman Dr,Indianapolis,Indiana,46203,,
Fairview Mills Inc,+1 785-336-2148,troy@fairviewmills.com,wade@fairviewmills.com,https://www.jsixenterprises.com/,Grain elevator,604 Nemaha St,Seneca,Kansas,66538,https://www.facebook.com/jsixenterprises/,https://www.linkedin.com/company/j-six-enterprises
Cargill Inc,+1 573-748-5576,t.manternach@cargillag.com,m.wallace@cargillag.com,https://www.cargillag.com/locations/new-madrid-cah,Grain elevator,300 Levee Rd,New Madrid,Missouri,63869,https://www.facebook.com/132988303474951,
Thunderbird Commodities Inc.,+1 218-935-2772,,,,Grain elevator,424 N Railway St,Mahnomen,Minnesota,56557,,
CHS Northern Grain,+1 218-935-2261,robert.staehnke@chsinc.com,justin.haus@chsinc.com,http://www.chsmahnomen.com/,"Grain elevator, Animal feed store",106 S Railway St,Mahnomen,Minnesota,56557,,https://www.linkedin.com/company/chs
Triple Crown Nutrition Inc,+1 218-784-2021,,,,Grain elevator,301 E Main St,Ada,Minnesota,56510,,
Sandhill Elevator,+1 806-983-3632,,,,Grain elevator,511 FM784,Floydada,Texas,79235,,
West Plains LLC,+1 308-436-2840,nathanf@westplainsllc.com,fladc@westplainsllc.com,http://www.westplainsllc.com/,Grain elevator,130829 Lockwood Rd,Gering,Nebraska,69341,https://www.facebook.com/pages/Commodity-Trading/136801119697310,http://www.linkedin.com/company/6942315
Fremar Farmer's Co-Op Inc,+1 605-925-4245,djacobson@cenfarmcoop.com,dkoch@cenfarmcoop.com,http://www.cenfarmcoop.com/,Grain elevator,124 E Railway St,Freeman,South Dakota,57029.0,https://www.facebook.com/Central-Farmers-Cooperative-1196323993725616/,http://www.linkedin.com/company/5531599
"Jeffersonville Grain, a Division of Mennel",+1 740-426-6332,jauch@mennel.com,crams@mennel.com,https://mennel.com/locations/jeffersonville,Grain elevator,12574 State Rte 41,Jeffersonville,Ohio,43128,https://www.facebook.com/MennelMilling,https://www.linkedin.com/company/the-mennel-milling-company
Beachner Grain Inc,+1 620-244-3224,t.rasmussen@beachnergrain.com,d.schmidt@beachnergrain.com,https://www.beachnergrain.com/,"Grain elevator, Store",15050 KS-47,Erie,Kansas,66733,https://www.facebook.com/beachnergraininc/,
Beachner Grain Inc,+1 620-244-3277,t.rasmussen@beachnergrain.com,d.schmidt@beachnergrain.com,https://www.beachnergrain.com/,Grain elevator,725 N Main St,Erie,Kansas,66733,https://www.facebook.com/beachnergraininc/,
Gerken's Feed & Grain LLC,+1 651-565-2611,,,,Grain elevator,423 2nd St W,Wabasha,Minnesota,55981,,
Farmers Cooperative Exchange,+1 580-832-2364,,,,Grain elevator,200 S West St,New Cordell,Oklahoma,73632.0,,
Farmers Elevator Grain & Supply,+1 419-653-4132,sales@thefarmerselevator.com,d.mangas@thefarmerselevator.com,http://thefarmerselevator.com/,Grain elevator,16917 Co Rd B,New Bavaria,Ohio,43548,https://www.facebook.com/139158016131433,http://www.linkedin.com/company/8995953
Anthony Farmers Co-Op Elevator,+1 620-896-7511,csteffen@anthonycoop.com,smhatre@anthonycoop.com,https://www.anthonycoop.com/,Grain elevator,202 W 6th St,Harper,Kansas,67058,,https://www.linkedin.com/company/anthony-farmers-coop-elevator
Maness Family Farm,+1 970-565-3501,,,,Grain elevator,25080 Road H,Cortez,Colorado,81321.0,,
Consolidated Grain & Barge Co.,+1 217-896-2494,info@cgbgrain.com,cgbgrainsupport@cgb.com,https://www.cgbgrain.com/,"Grain elevator, Agricultural service",402 E Coffeen St,Homer,Illinois,61849,https://www.facebook.com/cgbgrain,https://www.linkedin.com/company/151628
Tisch Mills Fertilizer,+1 920-776-1299,,,,Grain elevator,2207 E County Rd BB,Denmark,Wisconsin,54208,,
Citizens LLC,+1 517-541-1449,jmurry@citizenselevator.com,rpeper@citizenselevator.com,http://www.citizenselevator.com/,Grain elevator,421 N Cochran Ave,Charlotte,Michigan,48813,https://www.facebook.com/Citizens-LLC-176396685744335/,https://www.linkedin.com/company/citizens-l-l-c
Pettisville Grain Co,+1 419-822-3210,jbeck@pettisvillegrain.com,pgrainco@live.com,http://pettisvillegrain.com/,Grain elevator,600 Providence St,Delta,Ohio,43515,https://www.facebook.com/466034273577220,http://www.linkedin.com/company/4520489
Howlett Farms,+1 585-226-8340,mhowlett@howlettfarms.com,bhowlett@howlettfarms.com,http://www.howlettfarms.com/,Grain elevator,1112 E River Rd,Avon,New York,14414,https://www.facebook.com/howlettfarms/,http://linkedin.com/company/howlett-farms
Osgood Grain Inc. - Moreland,+1 208-709-5471,,,,Grain elevator,138 N 740 W,Moreland,Idaho,83256,,
Pioneer Grain,+1 208-684-9157,,,,Grain elevator,618 W 100 Rd N,Blackfoot,Idaho,83221,,
Alliance One International Inc,,bavery@aointl.com,ssumrell@aointl.com,http://www.aointl.com/,Grain elevator,204 S Main St,Robersonville,North Carolina,27871,https://www.facebook.com/462777834192221,http://www.linkedin.com/company/34505
Alabama Farmer's Corporation,+1 334-628-6726,kyle@alafarm.com,fred.cespedes@alafarm.com,http://www.alafarm.com/,Grain elevator,Noel Cir,Uniontown,Alabama,36786,https://www.facebook.com/alafarm/photos/a.10153231423009489/10153231423094489/?type=3,https://www.linkedin.com/company/alabama-farmers-cooperative-inc-
Frontier AG Inc,+1 785-421-2396,rmclemore@frontieraginc.com,dfrederking@frontieraginc.com,http://www.frontieraginc.com/,Grain elevator,,Penokee,Kansas,67659,https://www.facebook.com/FrontierAgInc,http://www.linkedin.com/company/3618828
S T Organics,+1 970-305-3798,info@storganics.net,n.smith@storganics.net,http://www.storganics.net/,Grain elevator,39525 Weld County Rd 136,Hereford,Colorado,80732,https://www.facebook.com/storganics/,
Sangerfield Grain Co,+1 315-841-4147,,,,Grain elevator,7598 US-20,Sangerfield,New York,13455,,
Consolidated Grain and Barge Co.,+1 402-245-6450,info@cgbgrain.com,cgbgrainsupport@cgb.com,https://www.cgbgrain.com/,Grain elevator,303 US-73,Falls City,Nebraska,68355,https://www.facebook.com/cgbgrain,https://www.linkedin.com/company/151628
Legacy Farmers Cooperative,+1 419-859-2172,ebowman@legacyfarmers.com,rdigby@legacyfarmers.com,https://www.legacyfarmers.com/,Grain elevator,8935 Co Rd 84,Findlay,Ohio,45840.0,https://www.facebook.com/legacyfarmers/,http://www.linkedin.com/company/7143041
Mills Seed Co. Building,(319) 430-8536,,,,Grain elevator,212 N Iowa Ave,Washington,Iowa,52353,,
United Co-Op,(515) 832-6373,jmcgonegle@unitedcoop.com,hstearns@unitedcoop.com,https://www.unitedcoop.com/,Grain elevator,1932 2nd St,Webster City,Iowa,50595,,http://www.linkedin.com/company/5635049
Van Dyke Grain Elevators Inc,(503) 647-2281,,,,Grain elevator,9620 NW 307th Ave,North Plains,Oregon,97133,,
CHS Kanaranzi,,barbara.shiell@chsinc.com,kent.mulder@chsinc.com,https://www.chsbrandon.com/about-us/locations/#kanaranzi,Grain elevator,,Magnolia,Minnesota,56158,https://www.facebook.com/CHSIncBrandon,https://www.linkedin.com/company/chs
Orleans Hay & Grain,(218) 762-4341,,,,Grain elevator,2374 County Rd 55,Lancaster,Minnesota,56735,,
CHS Inc,(701) 454-6363,cynthia.clanton@chsinc.com,nanci.lilja@chsinc.com,https://www.chsinc.com/,Grain elevator,9721 1st St,Joliette,North Dakota,58271,https://www.facebook.com/CHS-Inc-1704140756493533/,https://www.linkedin.com/company/chs/
Midland Marketing Co-Op Inc,(785) 394-2244,vance.westhusin@midlandmarketing.org,harvey@midlandmarketing.org,https://www.midlandmarketing.org/,Grain elevator,127 Main St,McCracken,Kansas,67556,https://www.facebook.com/mm1915/,http://www.linkedin.com/company/4455655
Fuhrman Grain,(913) 886-6501,,,,Grain elevator,14049 238th Rd,Cummings,Kansas,66016,,
Ismay Grain Co LLC,(406) 772-5743,,,,Grain elevator,101 Railroad St,Ismay,Montana,59336,,
Columbia Grain International Inc.,(208) 962-3261,mmorgan@columbiagrain.com,jsung@columbiagrain.com,https://columbiagrain.com/,Grain elevator,99 Broadway St,Cottonwood,Idaho,83522,https://www.facebook.com/cgicolumbiagraininternational/,https://www.linkedin.com/company/columbia-grain
Motley Gin Inc,(580) 688-2595,,,,Grain elevator,609 E Broadway St,Hollis,Oklahoma,73550,,
High Country Elevators Inc,(970) 677-2251,,,,Grain elevator,7026 US-491,Dove Creek,Colorado,81324,,
Baker Grain Elevator,(406) 778-2511,,,,Grain elevator,3 Milwaukee Ave,Baker,Montana,59313,,
Elkhart Grain Co,(217) 792-5711,jfunk@elkhartgrain.com,aschiff@elkhartgrain.com,https://www.elkhartgrain.com/,Grain elevator,404 W Lipp Rd,Mt Pulaski,Illinois,62548,,http://www.linkedin.com/company/5623715
Skyland Grain LLC,(620) 492-6210,lynngiessel@skylandgrain.com,stevearnold@skylandgrain.com,http://www.skylandgrain.com/,Grain elevator,202 S Main St,Johnson City,Kansas,67855,https://www.facebook.com/Skylandgrain/,http://www.linkedin.com/company/4704307
Mid-West Fertilizer,(913) 886-3435,d.jones@midwestfertilizerinc.com,j.novotney@midwestfertilizerinc.com,https://www.midwestfertilizerinc.com/,"Grain elevator, Agricultural service, Animal feed store",602 Main St,Nortonville,Kansas,66060,https://www.facebook.com/MWFertilizer,http://linkedin.com/company/mid-west-fertilizer-inc.
Dakota Mill & Grain,(605) 843-2277,tlien@dakotamill.com,aberihu@dakotamill.com,https://www.dakotamill.com/,Grain elevator,505 SD-63,Midland,South Dakota,57552.0,https://www.facebook.com/dakotamillandgrain/,
"Sweet Water Grain, LLC",(361) 998-2525,info@sweetwatergrain.com,,https://sweetwatergrain.com/,Grain elevator,1903 2nd St,Agua Dulce,Texas,78330,,
Columbia Grain North,(406) 278-7532,,,,Grain elevator,3 8th Ave NE,Conrad,Montana,59425,,
Columbia Grain Central,(406) 278-3256,mmorgan@columbiagrain.com,jsung@columbiagrain.com,https://columbiagrain.com/location/conrad-mt/,Grain elevator,116 S Dakota St,Conrad,Montana,59425,https://www.facebook.com/cgicolumbiagraininternational/,https://www.linkedin.com/company/columbia-grain
Star of the West Milling Co.,(517) 639-3165,ryan.green@starofthewest.com,debbie.lackowski@starofthewest.com,https://www.starofthewest.com/,Grain elevator,4151 Squires Rd,Quincy,Michigan,49082,https://www.facebook.com/Star-of-the-West-Milling-Company-66596276711/,https://www.linkedin.com/company/star-of-the-west-milling-co
Top Flight Grain Co-Op Maroa,(217) 794-5533,,,,Grain elevator,103 S Oak St,Maroa,Illinois,61756,,
Kelley Bean Co Inc,(308) 783-2200,jbartsch@kelleybean.com,ssnyder@kelleybean.com,http://www.kelleybean.com/,Grain elevator,140179 Co Rd 29,Minatare,Nebraska,69356,https://www.facebook.com/156787921027540,https://www.linkedin.com/company/kelleybeanco
Consolidated Grain and Barge Co.,(870) 827-3288,info@cgbgrain.com,cgbgrainsupport@cgb.com,https://www.cgbgrain.com/,Grain elevator,379 Phillips County 423 Road,Helena,Arkansas,72342,https://www.facebook.com/cgbgrain,https://www.linkedin.com/company/151628
Habots Grain,(406) 337-3332,,,,Grain elevator,,Kevin,Montana,59454,,
Adm Grain,(815) 638-2400,,,,Grain elevator,102 Gurney St,La Moille,Illinois,61330,,
Farmers Grain Terminal LLC,(660) 529-2676,,,,Grain elevator,29261 MO-240,Slater,Missouri,65349,,
Prairie Land Millwright,(815) 538-3085,al@prairielandmillwright.com,ken@prairielandmillwright.com,http://prairielandmillwright.com/,Grain elevator,617 US-34,Mendota,Illinois,61342,,
CHS Inc,(701) 257-6421,tryan@chsdrayton.com,r.williams@chsdrayton.com,http://www.chsdrayton.com/,Grain elevator,14808 6th St,Glasston,North Dakota,58236,,https://www.linkedin.com/company/chs
Lotex Grain Inc,(325) 344-5703,,,,Grain elevator,61 County Rd 340,Lohn,Texas,76852,,
Viterra,(574) 797-7000,ryan.eckstein@viterra.com,jay.priefert@viterra.com,http://viterra.us/,Grain elevator,54300 Walnut Rd,New Carlisle,Indiana,46552,https://www.facebook.com/ViterraUS/,
Western Grain Marketing LLC,(309) 772-3180,trouse@westerngrainmarketing.com,rmiller@westerngrainmarketing.com,http://www.westerngrainmarketing.com/,"Grain elevator, Agricultural service",294 W Davis St,Bushnell,Illinois,61422,https://www.facebook.com/165466153480477,http://www.linkedin.com/company/4264512
Total Grain Marketing,(618) 783-3670,b.brown@totalgrainmarketing.com,j.ham@totalgrainmarketing.com,http://www.totalgrainmarketing.com/,Grain elevator,11753 N 600th St,Newton,Illinois,62448,https://www.facebook.com/southcentralfs/,https://www.linkedin.com/company/total-grain-marketing-llc
Hutchinson Coop Grain Elevator,(320) 587-4647,mconner@hutchcoop.com,pbarchenger@hutchcoop.com,http://hutchcoop.com/,"Grain elevator, Agricultural service, Animal feed store",1060 5th Ave SE,Hutchinson,Minnesota,55350,,https://www.linkedin.com/company/hutchinson-co-op
PRIDE AG RESOURCES,(620) 357-8314,bboyd@prideag.com,gfriesen@prideag.com,http://www.prideag.com/,Grain elevator,1220 Main St,Jetmore,Kansas,67854,https://www.facebook.com/PrideAgResources/,https://www.linkedin.com/company/pride-ag-resources
Gerald Grain Center Delta,(419) 337-0093,aaron.schnitkey@geraldgrain.com,bridgette.brady@geraldgrain.com,http://geraldgrain.com/,Grain elevator,6480 Co Rd 11,Wauseon,Ohio,43567,https://www.facebook.com/geraldgrain/,https://www.linkedin.com/company/gerald-grain-center-inc
